record_id,question
mxadol_sa4PyQBNEa,"Question Details A.19-year-old college freshman presents to the student health center complaining of ""heartburn"" and requesting a prescription for ""reflux"" She describes recurrent mild-to-moderate, midsternal, nonradiating chest pain associated with afoul taste in her mouth. On physical examination, she is noted to have yellowish, stained dental enamel and scattered soft palate petechiae. When asked if she has ever caused herself to vorit, she tearfully admits to doing so after eating ""bags of chips and ice cream"" when lonely or depressed. Bulimia nervosa (BN) is suspected. Which of the following is included in the DSM-5 diagnostic criteria for this disorder? A Recurrent inappropriate compensatory behavior to prevent weight gain 8 Physical evidence of soft palate petechiae, parotid enlargement, and/or stained dental enamel caused by recurrent self- induced vomiting Absence of associated anxiety or depressive disorders Anintense fear of gaining weight or becoming fat Laboratory findings consistent with a hypochloremic, hypokalemic metabolic acidosis * Note: Questions cannot be answered from this view. Answer A Recurrent inappropriate compensatory behavior to prevent weight gain Explanation DSM-5 diagnostic criteria for BN include: * Recurrent episodes of binge eating characterized by both eating an unusually large amount of food ina discrete period of"
mxadol_ScARkhOw8G,"Question Details Atransgender adolescent male who is ""out"" to family, friends, and at school is brought to your office by his parent. The adolescent is doing well academically, states that he feels happy overall, has a strong family/friend support network, has regular doctor visits with you, and has monthly visits with a therapist who specializes in transgender youth. The parent heard that transgender people have higher rates of depression and suicide than the general population. The parent wants to be proactive and take measures to prevent anything like this from happening. What would you recommend this patient and parent do? Since the patient is doing well, recommend that he and the family carry on as they have been and let you or the therapist know if the patient is showing any signs or symptoms of depression or suicidal ideation. See the patient without the parent, screen for depression, discuss anything else on his mind, and if you find nothing of concern, recommend follow-up for well visits and monthly therapy as usual; return as needed for any problems that arise. Start the patient on a low-dose antidepressant since you agree that being transgender puts him at high risk for depression and suicide and see him in 1 month for follow-up. Refer the patient to a psychiatrist with the recommendation of starting the patient on an antidepressant. Recommend that the patient see his therapist more frequently than monthly. * Note: Juestions cannot be answered from this view. Answer & Explanation Answer See the patient without the parent, screen for depression, discuss anything else on his mind, and if you find nothing of concern, recommend follow-up for well visits and monthly therapy as usual; return as needed for any problems that arise."
mxadol_sEhxhlCIo8,"Question Details 'An 18-year-old male complains of a tender ""lump in his groin"" that has progressively become larger and more tender over thelast. week. He reports generalized malaise, lethargy, and subjective fever, but denies associated dysuria, frequency, urethral discharge, or recent trauma. His sexual practices include sex with other men. He reports that several weeks ago he noticed a small, nontender ""pimple"" on his penis that went away after several days. On physical exam, tender and inflamed superficial and deep inguinal lymph nodes are present, forming a ""groove"" in the right groin. Which of the following is the most appropriate treatment for this patient? Ceftriaxone 250 mg IM x 1 dose plus azithromycin 1 g PO x 1. dose Penicillin G benzathine 2.4 million units IM once weekly for 3 weeks Valacyclovir 1,000 mg PO bid x 1 week Penicillin G benzathine 2.4 million units IM x 1 dose Doxycycline 100 mg PO bid x 3 weeks * Not Juestions cannot be answered from this view. Answer & Explanation Answer Doxycycline 100 mg PO bid x 3 weeks Explanation 'The patient has clinical signs and symptoms consistent with lymphogranuloma venereum (LGV), caused by the L1, L2, and L3 serovars of Chlamydia trachomatis. The preferred treatment of LGV is doxycycline 100 mg PO twice daily x 21 days. LGVis common in men who have sex with men, but likely affects males and females equally. Men typically present in earlier stages"
mxadol_ti4ViuQKC6,"Question Details Asexually active 17-year-old girl presents with the complaint of vaginal discharge for several days. She states that the discharge is malodorous but denies associated pruritus, pain, or other symptoms. Her last menstrual period was 2 weeks ago. She uses an oral contraceptive but is on no other medications. On physical exam, a thin, homogeneous, grayish-white discharge is present on the perineum. On saline wet prep, numerous epithelial cells are noted to have a stippled cell membrane; pH is > 4.5. Urine pregnancy test is negative. Which of the following regimens represents the most appropriate treatment in this patient? Ceftriaxone 500 mg IM ina single dose Azithromycin 1 g by mouth ina single dose Doxycycline 100 mg by mouth 2x/d x 7 days Valacyclovir 1 g by mouth 2x/d x 7 days Metronidazole 500 mg by mouth 2x/d x 7 days * Not Juestions cannot be answered from this view. Answer & Explanation Answer Metronidazole 500 mg by mouth 2x/d x 7 days Explanation The patient described has typical signs and symptoms of bacterial vaginosis (BV), confirmed by wet prep findings. Metronidazole 500 mg by mouth 2x/d x 7 days is among several options for treatment of BV in patients who are not pregnant. BVis a noninflammatory condition caused by an overgrowth of Gardnerella vaginalis and other anaerobic bacteria associated with 2"
mxadol_TQG0AmCwrq,"Question Details 16-year-old female states that after experiencing irregular and less frequent menses for the past year, she has not had any menstrual bleeding over the last 5 months. Menarche occurred at 12 years of age; within 18 months she was having monthly menses lasting 3-5 days and characterized by moderate-to-heavy flow and mild dysmenorrhea. She is otherwise well and on no medications. Her height and weight are in the 30"" percentile. Her vital signs are normal; examination is unremarkable. A pregnancy test is negative. > In this patient, response to a 10-day course of progestin (10 mg once daily) would be of benefit to assess for which of the following? Assessment of the adequacy of the uterine endometrial lining Assessment of baseline serum progesterone levels Assessment of ovarian function Assessment of the risk of late-onset congenital adrenal hyperplasia Assessment of the functional status of the corpus luteum, * Note: Questions cannot be answered from this view. Answer & Explanation Answer Assessment of the adequacy of the uterine endometrial lining Explanation The patient has secondary amenorrhea, defined as the absence of menses for > 3 months in adolescents who previously had regular menstrual cycles or for 6 months in those who had irregular cycles."
mxadol_Tsmew4FSuE,"Question Details Which of the following side effects, known to be associated with the use of combination oral contraceptives, is most likely to be related to progestin rather than estrogen? Chloasma and hyperpigmentation Migraine headaches Breast tenderness Oily skin associated with acne Nausea * Note: Questions cannot be answered from this view. Answer & Explanation Answer Oily skin associated with acne Explanation b The synthetic progestins included in combination hormonal contraception have varying degrees of androgenic activity as well as. progesterone-related side effects. In addition to oily skin and acne, hirsutism is another androgenic side effect. Progestogenic effects can also include fatigue and abdominal bloating. Ethinyl estradiol constitutes the estrogen component of the majority of combined hormonal contraceptives. Estrogen-related side effects include nausea, abdominal bloating, migraine or vascular headaches, cyclic weight gain due to fluid retention, irritability, cystic breast changes and breast tenderness, chloasma and hyperpigmentation, and telangiectasia. 'ion hormonal contraceptives are transient, persistent side effects are best Although many side effects associated with combin: >"
mxadol_uN9fS3l8XB,"Question Details After 48 hours of treatment with IV cefoxitin and doxycycline, a 17-year-old patient hospitalized with pelvic inflammatory disease (PID) has improved and is ready for transition to oral therapy. Her fever has resolved, she has stopped vomiting, and her pain is much improved. Which of the following regimens is most appropriate to complete a 2-week course of treatment in this patient? Doxycycline 100 mg PO bid and metronidazole 500 mg PO bid Metronidazole 500 mg PO bid Cefixime 400 mg PO 1x/day Azithromycin 1g PO x 1 dose Amoxicillin/clavulanate 875 mg PO bid * Note: Questions cannot be answered from this view. Answer & Explanation Answer Doxycycline 100 mg PO bid and metronidazole 500 mg PO bid Explanation Patients may be transitioned from parenteral to oral therapy after 24-48 hours of sustained clinical improvement, demonstrated by resolution of fever, nausea, vomiting, and severe abdominal pain. The recommended oral regimen to complete a 14-day course of antimicrobial therapy is doxycycline 100 mg PO and metronidazole 500 mg bid. When using the clindamycin and gentamicin alternative parenteral regimen as initial therapy, transition to clindamycin (450 mg PO 4x/day) or doxycycline (100 mg PO bid) is recommended to complete the 14-day therapy. DIN fe charartarizad hy ariita inflammatinn af the inner famale canital trart fallawing aerancinn af araanieme fram the waging ar >"
mxadol_v0jkMWR4nQ,"Question Details An 18-year-old female wishes to begin oral contraceptives. She has been healthy; however, she had moderate asthma for which she was hospitalized as a child a few times. She has a small liver adenoma that was found incidentally on a CT scan when she had appendicitis. Which of the following disorders is a contraindication for the use of this form of birth control? von Willebrand disease Asthma Irritable bowel syndrome Liver disease Tension headaches * Note: Questions cannot be answered from this view. Answer & Explanation Answer Liver disease N Explanation Ethiny! estradiol and progestin are metabolized by, and have an effect on, the liver. Patients with a history of benign or malignant liver tumors or other types of liver disease, such as chronic hepatitis or cholestasis, should not take combined oral contraceptives. Other absolute contraindications to estrogen-containing oral contraceptives (OCPs) include having an estrogen-sensitive neoplasm such as breast cancer; not breastfeeding and being < 21 days postpartum (for any person due to an increased risk for venous thromboembolism); having cirrhosis, hepatocellular adenoma or malignant hepatoma; a history of thromboembolism (deep vain theambhncie ar nulmanary ambalicm! ar nau thenmhaeanir mistatiane: vacriilar dicasce: hictany af ctenla: ramnlinstad"
mxadol_V6jhtw0Vsm,"Question Details 'A.19-year-old woman with a history of migraine headaches with neurological symptoms wishes to begin birth control. An injectable long-acting progestin is recommended. > Which of the following side effects is associated with injectable progestin-only contraception? Delayed return to fertility Weight loss Endometrial hyperplasia Increased risk of pelvic inflammatory disease Decrease in serum concentration of antiseizure medications * Note: Questions cannot be answered from this view. Answer & Explanation Answer Delayed return to fertility by Explanation The patient has a history of migraine with neurological symptoms, one of several absolute contraindications to estrogen- containing contraceptives. Return to regular menstrual periods and fertility, especially if obese, is often delayed for up to 18 months after discontinuation of injectable progestin-only contraception. Depot medroxyprogesterone acetate (DMPA) is available in both an intramuscular and subcutaneous preparation, providing highly effective contraception for a period of 12-14 weeks. Either preparation should initially be administered within 5 days of onset of menses and repeated every 3 months. Backup protection is not necessary for women receiving DMPA for the 1* time, SG Side affects include ieractilar bleeding and cnnttine acne weieht eain nancea hraact tenderness mond chaneas and headache"
mxadol_VHptMYYWAM,"Question Details 'A17-year-old boy with multiple female partners presents complaining of dysuria and urinary frequency. On physical examination, he is afebrile and appears well but concerned. The only positive findings a copious, mucopurulent urethral discharge. A Gram stain reveals the presence of polymorphonuclear leukocytes with intracellular gram-negative diplococci. Which of the following is the preferred regimen for treatment of this patient? Ceftriaxone 500 mg IM plus doxycycline 100mg PO bid x7 days Doxycycline 100 mg PO bid x 7 days plus amoxicillin-clavulanate 875 mg PO bid x 7 days Ceftriaxone 125 mg IM plus cefixime 400 mg PO Ceftriaxone 250 mgIM Ciprofloxacin 500 mg PO plus azithromycin 1g PO * Note: Questions cannot be answered from this view. Answer & Explanation Answer Ceftriaxone 500 mg IM plus doxycycline 100mg PO bid x 7 days Explanation 'The patient has clinical and laboratory findings consistent with gonococcal urethritis. The preferred treatment for gonococcal urethritis is ceftriaxone 500 mg IM (for persons weighing < 150 kg, 1 g ceftriaxone for persons weighing 2 150 kg [330 Ib]) should be administered plus doxycycline 100 mg orally twice daily for 7 days because Chlamydia coinfection has not been excluded. Following an incubation period of 2-8 days, gonococcal urethritis in adolescent males classically presents with a penile discharge and/or frequency and dysuria. Purulent or mucopurulent discharge is often present spontaneously at the urethral meatus in canine amarinte Urine niiclaie arid amnlificatinn tact INAAT) af tha firet-ratrh trina fe tha diaenactic tact nf chnica: >"
mxadol_VKfmWYh2rd,"Question Details 17-year-old male presents after discovering a ""lump"" in his left testicle while showering. He denies any associated trauma, pain, or dysuria. He has had several female sexual partners and uses a condom only sporadically. On physical exam, a painless cystic- like nodule located above the upper pole of the left testicle around the epididymis is identified on palpation. The mass is distinct from the testes and transilluminates. The size of the mass does not change with the Valsalva maneuver. Which of the following is likely component of this nodule? Gram-negative intracellular diplococci Sperm Peritoneal fluid Embryonic remnants of the Miillerian ductal system Neoplastic germ cells * Note: Questions cannot be answered from this view. Answer & Explanation Answer Sperm Explanation The patient has clinical signs and symptoms consistent with a spermatocele-a painless collection of fluid around the epididymis that contains nonviable sperm. A spermatocele (also called an epididymal cyst) is distinct from the testis, located above and posterior to the testes, and is a result of a cystic swelling from the rete testis. It may transilluminate. Often discovered incidentally, it is painless and of no clinical consequence. In contrast to a communicating hydrocele, it does not change with the Valsalva maneuver. Surgical incision is indicated only to relieve associated discomfort."
mxadol_VnJEtQhSTE,"Question Details A13-year-old girl presents with a 12-day history of painless vaginal bleeding requiring the use of 4-5 tampons/day. Onset of menses was 10 months ago. She reports having ""3 periods since that time,' which occurred at irregular intervals and lasted no more than 5 days. Which one of the following is the most likely cause of vaginal bleeding in this patient? Anovulatory cycles Retained foreign body Polycystic ovary syndrome Hypothyroidism moa > Bleeding disorder * Note: Questions cannot be answered from this view. Answer A. Anovulatory cycles Explanation 'The most common cause of abnormal uterine bleeding (AUB) in adolescents during the initial 1-2 years after menarche is anovulatory uterine bleeding related to immaturity of the hypothalamic-pituitary-ovarian axis. AUB includes: absence of menses, or © menses at irregular intervals (< 20 days or > 45 days apart), or"
mxadol_VXHWxfZ1YO,"Question Details A13-year-old boy presents with bilateral breast enlargement. He takes no daily medications. BMI and height are at the 45"" percentile. On physical exam, a concentric, rubbery, mobile disk of tender tissue-located directly beneath the areola-is noted in each breast without associated galactorrhea. Breast tissue measures 2.5 cm on the right and 1.5 cm on the left. Physical exam is otherwise normal; pubic hair is dark, coarse, and curly, and extends over the midpubis. Testicular volume is 9 mL. Which of the following is the best next step in the evaluation of this patient? Refer toa pediatric surgeon. Order a karyotype. Order a human chorionic gonadotropin test. Reassure and observe. Perform MRI of the brain. * Note: Questions cannot be answered from this view. Answer & Explanation Answer Reassure and observe. & Explanation Adolescent male gynecomastia is very common during puberty and requires no additional evaluation in the absence of associated concerning findings. Pubertal gynecomastia is a physiologic enlargement of glandular breast tissue caused by a decreased ratio of androgen to estrogen and a change in the sensitivity of breast tissue receptors. It occurs in up to 65% of boys. Mean age of onset is 13 years and"
mxadol_vZnjdaXGJ9,"Question Details 'A.13-year-old presents for a routine physical exam. She is growing and developing well. She has a history of asthma and seasonal allergies. Mom reports no concerns with behavior and that she is doing well in school. She is up to date on vaccinations. Which of the following transition of care recommendations applies to this patient? Discuss transition to adult care model starting at her next well exam. Introduce the concept of transition readiness and its purpose. Speak with the family physician that will assume her care. Start a transition of care summary. Start assessing transition readiness using a standardized transition tool. * Note: Questions cannot be answered from this view. Answer & Explanation Answer Introduce the concept of transition readiness and its purpose. Explanation Transition of care starts with the introduction of the process and it's purpose at the 12-14 year well exam. Introduction early in adolescence allows patients to prepare for the transition process and gives patients and their parents an idea of what to expect. Between ages 15-17 years, itis important to assess transition readiness using a standardized tool. While these tools may be used at the 12-14 year well exams, itis important to introduce the concept and process of transition prior to readiness assessment. Start transition of care summary before transition occurs. Most often, this can be completed in the year or so prior to transition, though some adolescents with complex history may require care planning sooner. Regardless of when the transition of care plan is"
mxadol_wBWlsd1j7z,"Question Details An 18-year-old woman presents to the emergency department (ED) with a 2-day history of lower abdominal pain, nausea, and decreased appetite. When asked to provide additional history, she seems very vague, mentions several other nonspecific symptoms, and immediately requests a pregnancy test and testing for sexually transmitted diseases because she suspects her ""boyfriend is cheating"" She has a history of cutting her arms and thighs and of multiple ED visits for headache, lower abdominal pain, and recurrent urinary tract infection. She has had 2 elective abortions and was hospitalized for observation following blunt abdominal trauma that she claimed was the result of a fall from an all-terrain vehicle. Her hospital course was uneventful, but the circumstances of her alleged injury could not be confirmed. Which one of the following set of screening questions is most likely to confirm the etiology of this patient's past medical history and current clinical presentation? CAGE SCOFF HARK PHQ-9 MDQ * Note: Questions cannot be answered from this view. Answer & Explanation Answer & HARK Explanation This patient presents with several risk factors for intimate partner violence, incluc"
mxadol_wk9YTyY3xL,"Question Details A17-year-old girl presents to her primary care physician to request contraception. Her medical history is significant for systemic lupus erythematosus with positive antiphospholipid antibodies. She is planning to have her sexual partner wear an external condom to prevent sexually transmitted diseases, but she would like a 2° method of contraception to prevent pregnancy more effectively. Which of the following is the best option for this patient? Copper intrauterine device Depot medroxyprogesterone acetate Ethinyl estradiol + levonorgestrel Diaphragm Vaginal ring * Note: Questions cannot be answered from this view. Answer & Explanation Answer Copper intrauterine device Explanation & 'The copper intrauterine device (IUD) is the best option for pregnancy prevention in this patient. According to the 2024 U.S. Medical Eligibility Criteria for Contraceptive Use (U.S. MEC), for patients with systemic lupus erythematosus (SLE) and positive or unknown antiphospholipid antibodies, the copper IUD is designated as ""no restriction for the use of the contraceptive method"" 'The main health risk for these patients is venous thromboembolism (VTE). The levonorgestrel-releasing IUD also is relatively safe in patients with SLE and positive or unknown antiphospholipid antibodies, designated by the U.S. MEC as ""advantages of using the '"
mxadol_wzum1SbEnf,"Question Details Following a 3- to 4-day illness characterized by anorexia, fatigue, diarrhea, and jaundice, a 19-year-old college sophomore is diagnosed with acute hepatitis A. Of her 3 generally healthy roommates, 1 has received a completed series of hepatitis A vaccine, whereas the other 2 roommates have not been vaccinated. Which of the following best describes the preferred method for postexposure prophylaxis in this patient's roommates? Administer hepatitis A vaccine to unimmunized roommates only. Obtain serologic testing in unimmunized roommates followed by administration of hepatitis A vaccine in seronegative roommates. Administer immunoglobulin to all roommates and hepatitis A vaccine to unimmunized roommates. Administer hepatitis A vaccine to all roommates. Administer immunoglobulin to all roommates. * Note: Questions cannot be answered from this view. Answer & Explanation Answer b Administer hepatitis A vaccine to unimmunized roommates only. Explanation After exposure to an individual with hepatitis A virus, previously unimmunized close contacts (eg, household members, roommates, and sexual partners) should receive a single dose of hepatitis A vaccine or immunoglobulin as soon as possible within the first 2 weeks of exposure. The vaccine is preferred to immunoglobulin because it induces active immunity, provides greater durability of protection, and is more readily available. A. 2°4 dose should be given according to recommended schedules. >"
mxadol_xD9jvisI6e,"Question Details The mother of an 11-year-old gir! presents with the concern that her daughter appears to have had a persistent vaginal discharge during the previous 2 months. On physical examination, the girl is in the 45% percentile for height and weight. Her breasts are enlarged without separation of areolar contour from the breast. Coarse, curly pubic hair extends over the mid-pubis. Moderate vaginal discharge is noted. Wet prep shows numerous epithelial cells. Which of the following is the most appropriate next step in the treatment of this child? Oral fluconazole Single-dose therapy with oral metronidazole Topical clotrimazole Oral cefdinir Reassurance that no additional treatment is indicated * Note: Questions cannot be answered from this view. Answer & Explanation Answer Reassurance that no additional treatment is indicated Explanation The patient in the vignette has findings that indicate she is at sexual maturity rating 3. At this stage of pubertal development, many young girls have a physiological vaginal discharge (physiologic leukorrhea), which is characteristically white, odorless, small to moderate in volume, and associated with numerous epithelial cells on wet prep. Often the discharge precedes menarche by 3-9 months and continues throughout reproductive life, making reassurance that no additional treatment is indicated the correct answer choice."
mxadol_xDcgfQde0G,"Question Details An 18-year-old college freshman from the Caribbean presents to the student health center complaining of a ""lump"" in his groin, fever, chills, and fatigue He arrived in the US. 5 weeks ago; 3 days after arrival, he noticed several small, nontender ""pimples"" on his penis. He denies any associated dysuria, frequency, or urethral discharge. He admits to having multiple female sexual partners over the previous year. On physical examination, there are no penile lesions or urethral discharge. He has tender right inguinal lymphadenopathy, with the largest node measuring 4x 2 cm. Additional smaller, tender nodes are present above and below the inguinal ligament. Which of the following is the most likely cause of his symptoms? Chlamydia trachomatis Human papillomavirus Treponema pallidum Haemophilus ducreyi Neisseria gonorrhoeae * Note: Questions cannot be answered from this view. Answer & Explanation Answer Chlamydia trachomatis Explanation This patient has clinical signs and symptoms consistent with lymphogranuloma venereum (LGV), a genital ulcer ase occurring, most frequently in tropical and subtropical areas of the world (East and West Africa, India, parts of Southeast Asia, and the Caribbean) caused by the L1,L2, and L3 serovars of Chlamydia trachomatis. >"
mxadol_xikWdoxkcB,"Question Details 'A14-year-old female presents for her yearly exam and reports that she started her period 3 months ago. The mother is concerned because there is a family history of premenstrual syndrome and premenstrual dysphoric disorder. What is accurate information to give this patient and her mother? Premenstrual dysphoric disorder requires functional impairment in order to make the diagnosis. Premenstrual dysphoric disorder affects ~ 20% of adolescents. 'Symptoms of premenstrual syndrome/premenstrual dysphoric disorder begin in the follicular phase of the menstrual cycle. Symptoms are most severe in the week after menses. Selective serotonin reuptake inhibitors have no place in the treatment of premenstrual syndrome/premenstrual dysphoric disorder. * Note: Questions cannot be answered from this view. Answer & Explanation Answer Premenstrual dysphoric disorder requires functional impairment in order to make the diagnosis. Explanation Premenstrual syndrome (PMS) and premenstrual dysphoric disorder (PMDD) are a continuum and present with physical (e.g., bloating, fatigue, breast tenderness, hot flashes) and behavioral (e.g., mood swings, anxiety, depression, irritability) symptoms. PMDI considered a severe form of PMS and requires functional impairment for diagnosis. While PMS causes unpleasant psychological and physical symptoms, PMDD causes debilitating symptoms that interfere with normal daily functioning. Clinically significant PMS affects at least 20% of adolescents, and PMDD affects ~ 5% of adolescents. >"
mxadol_xJ3BbwIHMy,"Question Details During a scheduled health maintenance exam, the mother of a 10-year-old boy inquires about pubertal changes that should 'occur in her son during the next several years. Which of the following most accurately describes expected pubertal growth parameters in boys? Peak weight velocity follows peak height velocity by 9-12 months. Adult height can be predicted by adding 5 cm to the mother's height. During puberty, the percentage of lean body mass decreases proportionately to an increase in the percentage of body fat. Atthe completion of puberty, testicular volume averages 20 mL. Peak height velocity occurs during sexual maturity rating 2. * Note: Questions cannot be answered from this view. Answer & Explanation Answer At the completion of puberty, testicular volume averages 20 mL. Explanation h The first visible sign of puberty in males is an increase in testicular volume. Prior to the onset of puberty, testicular volume is < 4 mL. Testicular volume increases throughout puberty, averaging 4-8 mL in volume in sexual maturity rating (SMR) 2; 8-12 mLin SMR 3; 12-20 mL in SMR 4; and ~ 20 mL in SMR 5. Peak height velocity coincides with peak weight velocity in males, while peak weight velocity follows peak height velocity by 6-9 months in females. During puberty in males, the percentage of lean body mass increases from 80% to 90% while the percentage of body fat decreases."
mxadol_xOblaIphkh,"Question Details A14-year-old girl presents to her pediatrician for her annual exam. During the visit, she expresses that she is starting to exert more independence and wishes to be able to make her own medical decisions without involving her parents. She is a healthy, intelligent student in 9** grade and lives at home with her parents. Which of the following correctly describes this patient's right to consent to medical treatments without parental involvement? A. She may have the right to consent to certain medical treatments without parental involvement. In 2 years, she will have the right to consent to all medical treatments without parental involvement. Her right to consent to certain medical treatments without parental involvement does not require testing of her decision- making ability. D_ Her right to consent to certain medical treatments without parental involvement indicates medical emancipation. Her right to consent to certain medical treatments is valid in all US states. * Note: Juestions cannot be answered from this view. Answer A. She may have the right to consent to certain medical treatments without parental involvement. Explanation This patient's right to consent to medical treatments without parental involvement may apply to certain treatments now. The mature minor doctrine allows minors, typically 2 14 of age, to consent to certain medical treatments without parental involvement. if they are deemed sufficiently mature. This doctrine is recognized in several states in the US, but its application is not universal. In this case, the 14-year-old girl, who itelligent and independent, may be allowed to make medical decisions regarding specific types of care, such as reproductive health, mental health, and substance use disorder treatment, depending on state laws."
mxadol_XPhnnlbfAN,"Question Details 17-year-old competitive figure skater presents with a 5-month history of amenorrhea. Menarche was at 14 years of age. She denies sexual activity and chronic iliness, and she takes no daily medications. She competes throughout the year and practices each morning for 3 hours before going to school. She is at the 5"" percentile for weight and the 60"" percentile for height. Her physical exam is unremarkable. Urine pregnancy test is negative. Which of the following complications is most likely to occur in this patient? Thromboembolism Altered lipid metabolism with a disproportionate increase in high-density lipoproteins Loss of bone mineral density Fatty liver disease (steatorrhoeic hepatosis) Type 1 diabetes mellitus * Note: Questions cannot be answered from this view. Answer & Explanation Answer Loss of bone mineral density itive athletes are at risk of potential adverse health consequences, including disordered eating, amenorrhea, and osteoporosis-relative energy deficiency in sport (RED-S; formerly female athlete triad). Many patients with disordered eating do not meet the strict criteria for anorexia nervosa or b nervose found in the DSM-5, but they do engage in a wide range of harmful behaviors in order to lose weight. These disorders are most common among female athletes in sports or activities that emphasize low body weight or a thin physique, such as gymnastics, swimming, figure skating, and track and field. Intensive athletic"
mxadol_XvDxPW9ZPG,"Question Details A17-year-old female presents to an urgent care clinic after her boyfriend's condom broke and slipped off during intercourse last evening. She asks if ""anything can be done"" to reduce the risk of pregnancy. After reviewing available options, she declines insertion of an IUD and elects to take levonorgestrel. Concomitant treatment with which of the following medications requires that the dose of levonorgestrel be doubled for this patient? Carbamazepine Amoxicillin/Clavulanate Doxycycline Valproate Fluoxetine * Note: Questions cannot be answered from this view. Answer & Explanation Answer Carbamazepine N Explanation Enzyme-inducing antiseizure medications (ASMs; aka antiepileptic drugs [AEDs]) may decrease the effectiveness of levonorgestrel when used for emergency contraception; therefore, the dose of levonorgestrel should be doubled in patients taking enzyme-inducing ASMs. These include carbamazepine, phenytoin, phenobarbital, topiramate, primidone, and higher (> 300 mg/day) doses of lamotrigine. In addition to levonorgestrel, interactions with enzyme-inducing ASMs can also decrease the effectiveness of combined oral contraceptive pills, the combined contraceptive patch, and the vaginal ring. Levonorgestrel is"
mxadol_y0iD10hpal,"Question Details During a scheduled health supervision visit, the mother of a 10-year-old boy questions when she can expect her son to begin puberty. Which of the following is the 1 physical sign to occur during pubertal development in males? Pubic hair Increase in the length of the penis Axillary hair Deepening of the voice Increase in testicular volume * Note: Questions cannot be answered from this view. Answer & Explanation Answer Increase in testicular volume Explanation The earliest physical sign of puberty in males is an increase in testicular volume and reddening and enlargement of the scrotum- beginning around 11.6 years of age (on average) and corresponding to sexual maturity rating (SMR; a.k.a. Tanner) 2. Anincrease in the length of the penis begins in SMR 3. This is followed by the growth of pubic hair and deepening of the voice. Axillary hair is evident later, usually at SMR 4. Peak height velocity occurs during mid-to-late puberty at an average of 13.5 years of age. Soon afterwards, sperm appears in the urine, Throughout puberty, most of the increase in BMI in males is the result of an increase in lean body mass."
mxadol_yqE3xKjdBa,"Question Details A14-year-old girl presents with the complaint of frequent and prolonged menses over the last 8 months. She has noted heavy vaginal bleeding for the last 9 days. Menarche was at 13 years of age. Her resting heart rate is 88 bpm; blood pressure is 115/78 mmHg without orthostatic changes. Her abdominal exam is unremarkable; blood is emanating from the cervical os on pelvic examination. Laboratory findings include a hemoglobin of 10.2 g/dL and a negative urine pregnancy test. Which of the following is the most appropriate immediate treatment of this patient's condition? Begin elemental iron daily for 1 month, and then recheck hemoglobin. Begin a combined monophasic estrogen-progestin oral contraceptive and administer at set intervals until the bleeding stops. Perform a dilation and curettage procedure on an emergent basis. 'Transfuse with 1 unit packed red blood cells. Recommend immediate hospitalization. * Note: Questions cannot be answered from this view. Answer & Explanation Answer Begin a combined monophasic estrogen-progestin oral contraceptive and administer at set intervals until the bleeding stops. Explanation This patient has moderate abnormal menstrual bles , characterized by moderately prolonged (> 7 days) or frequent menses (every 1-3 weeks) with moderate to heavy bleeding, and a hemoglobin level of 10 g/dL. Heavy menstrual bleeding is the most common clinical presentation of abnormal menstrual bleeding (AUB) in adolescents. The most likely cause of an adolescent patient's AUB is anovulatory uterine bleeding secondary to immaturity of the hypothalamic-pituitary-ovarian axis. Combined estrogen-progestin oral contraceptives are recommended for treatment of moderate anovulatory uterine bleeding in adolescents: >"
mxadol_YQWu8mnVhU,"Question Details During a health maintenance examination, a 10-year-old girl is noted to have breast budding associated with slight elevation of, the breast and papilla and enlargement of the areolae. Her mother reports that these changes began just a month ago. On average, when will this patient most likely experience her first menstrual period? In 26 months In6 months In 12 months In 15 months In 20 months * Note: Questions cannot be answered from this view. Answer & Explanation Answer In 26 months Explanation hs 'The earliest secondary sexual characteristic in the majority of girls is breast/areolar development (thelarche), although some experience growth of pubic hair as the initial manifestation (pubarche). Menarche occurs, on average, 2-2.5 years (24-30 months) after the onset of puberty. 'The absence of secondary sexual characteristics on physical exam is consistent with sexual maturity rating (SMR; a.k.a Tanner) Stage 1 (no evidence of pubertal maturation). The physical findings described in the vignette are consistent with SMR 2 breast development. SMR 3 is characterized by continued enlargement of the breast and areola without separation of their contour. In SMR 4 the arenia and nanilla farm a sacnndary manind ahave the level nf the hreact Inthe mature ctaze SMR 5 hreact ernwth is"
mxadol_YtqGRtsPqX,"Question Details A.19-year-old female is going to college and wishes to begin oral contraceptives. She is on several medicines and has a history of recurrent urinary tract infections and sinus infections. Which of the following drugs would interfere with the medication she wants to start? Trimethoprim/sulfamethoxazole Fluoxetine Cefixime Hydrochlorothiazide Carbamazepine * Note: Questions cannot be answered from this view. Answer & Explanation Answer Carbamazepine Explanation h Several drugs are known to decrease the efficacy of oral contraceptives, including antiseizure medications such as carbamazepine, primidone, topiramate, oxcarbazepine, felbamate and phenytoin. Antiseizure medications that do not reduce oral contraceptive efficacy include gabapentin, levetiracetam, and valproate. (One mechanism of action through which some of these antiseizure medications (a.k.a. anticonvulsants) reduce the effectiveness of oral contraceptive pills is by increasing the activity of the hepatic cytochrome p450 system in the liver. This results in altered metabolism of the hormones contained in oral contraceptive pills, leading to insufficient levels of estrogen and progesterone to raliahlv nrevent nraenaney"
